,city,crime,ind_string,value,latitude,longitude
3291,Arraiolos,Violência doméstica contra cônjuge ou análogos,16,16,38.72258759,-7.98530722
3292,Arraiolos,Ofensa à integridade física voluntária simples,7,7,38.72258759,-7.98530722
3293,Arraiolos,Crimes contra o património,88,88,38.72258759,-7.98530722
3294,Arraiolos,Roubo por esticão e na via pública,…,0,38.72258759,-7.98530722
3295,Arraiolos,Furto de veículo e em veículo motorizado,15,15,38.72258759,-7.98530722
3296,Arraiolos,Crimes contra a identidade cultural e integridade pessoal,x,0,38.72258759,-7.98530722
3297,Arraiolos,Crimes contra a vida em sociedade,26,26,38.72258759,-7.98530722
3298,Arraiolos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",18,18,38.72258759,-7.98530722
3299,Arraiolos,Crimes contra o Estado,3,3,38.72258759,-7.98530722
3300,Borba,Crimes previstos em legislação avulsa,5,5,38.80329514,-7.4568119
3301,Borba,Condução sem habilitação legal,…,0,38.80329514,-7.4568119
3302,Borba,Crimes contra a integridade física,33,33,38.80329514,-7.4568119
3303,Borba,Crimes contra as pessoas,52,52,38.80329514,-7.4568119
3304,Borba,Crimes contra animais de companhia,0,0,38.80329514,-7.4568119
3305,Borba,Crimes de homicídio voluntário consumado,x,0,38.80329514,-7.4568119
3306,Borba,Violência doméstica contra cônjuge ou análogos,17,17,38.80329514,-7.4568119
