city,crime,ind_string,value
5202,Alcoutim,Crimes previstos em legislação avulsa,…,0
5203,Alcoutim,Condução sem habilitação legal,…,0
5204,Aljezur,Roubo por esticão e na via pública,…,0
5205,Castro Marim,Roubo por esticão e na via pública,…,0
5206,Castro Marim,Crimes contra o Estado,…,0
5207,Castro Marim,Crimes previstos em legislação avulsa,…,0
5208,Monchique,Crimes contra animais de companhia,…,0
5209,Monchique,Violência doméstica contra cônjuge ou análogos,…,0
5210,Monchique,Crimes previstos em legislação avulsa,…,0
5211,Monchique,Condução sem habilitação legal,…,0
5212,São Brás de Alportel,Crimes contra animais de companhia,…,0
5213,São Brás de Alportel,Crimes contra o Estado,…,0
5214,Vila do Bispo,Crimes contra animais de companhia,…,0
5215,Vila do Bispo,Crimes contra o Estado,…,0
5216,Vila Real de Santo António,Crimes contra animais de companhia,…,0
5217,Vila Real de Santo António,Crimes contra o Estado,…,0
5218,Bombarral,Roubo por esticão e na via pública,…,0
5219,Nazaré,Crimes contra animais de companhia,…,0
5220,Nazaré,Crimes contra o Estado,…,0
5221,Óbidos,Roubo por esticão e na via pública,…,0
5222,Arruda dos Vinhos,Crimes contra animais de companhia,…,0
5223,Arruda dos Vinhos,Roubo por esticão e na via pública,…,0
5224,Arruda dos Vinhos,Crimes contra o Estado,…,0
5225,Sobral de Monte Agraço,Roubo por esticão e na via pública,…,0
5227,Anadia,Roubo por esticão e na via pública,…,0
5228,Murtosa,Crimes contra animais de companhia,…,0
5229,Murtosa,Crimes previstos em legislação avulsa,…,0
5230,Oliveira do Bairro,Crimes contra animais de companhia,…,0
5231,Oliveira do Bairro,Crimes contra o Estado,…,0
5232,Sever do Vouga,Crimes contra animais de companhia,…,0
5233,Sever do Vouga,Crimes contra o Estado,…,0
5234,Sever do Vouga,Crimes previstos em legislação avulsa,…,0
5235,Mealhada,Crimes contra animais de companhia,…,0
5236,Mealhada,Roubo por esticão e na via pública,…,0
5237,Mealhada,Crimes contra o Estado,…,0
5238,Arganil,Crimes contra animais de companhia,…,0
5239,Arganil,Roubo por esticão e na via pública,…,0
5240,Arganil,Crimes contra o Estado,…,0
5241,Condeixa-a-Nova,Condução sem habilitação legal,…,0
5242,Góis,Furto de veículo e em veículo motorizado,…,0
5243,Miranda do Corvo,Crimes contra animais de companhia,…,0
5244,Miranda do Corvo,Crimes contra o Estado,…,0
5245,Montemor-o-Velho,Roubo por esticão e na via pública,…,0
5246,Oliveira do Hospital,Crimes contra animais de companhia,…,0
5247,Oliveira do Hospital,Roubo por esticão e na via pública,…,0
5248,Oliveira do Hospital,Crimes contra o Estado,…,0
5249,Pampilhosa da Serra,Furto de veículo e em veículo motorizado,…,0
5250,Pampilhosa da Serra,Crimes contra o Estado,…,0
5251,Pampilhosa da Serra,Crimes previstos em legislação avulsa,…,0
5252,Pampilhosa da Serra,Condução sem habilitação legal,…,0
5253,Penacova,Crimes contra animais de companhia,…,0
5254,Penacova,Roubo por esticão e na via pública,…,0
5255,Penacova,Crimes contra o Estado,…,0
5256,Penela,Crimes contra animais de companhia,…,0
5257,Penela,Roubo por esticão e na via pública,…,0
5258,Penela,Crimes contra o Estado,…,0
5259,Soure,Roubo por esticão e na via pública,…,0
5260,Soure,Crimes contra o Estado,…,0
5261,Soure,Crimes previstos em legislação avulsa,…,0
5262,Tábua,Roubo por esticão e na via pública,…,0
5263,Vila Nova de Poiares,Roubo por esticão e na via pública,…,0
5264,Vila Nova de Poiares,Crimes contra o Estado,…,0
5265,Vila Nova de Poiares,Crimes previstos em legislação avulsa,…,0
5266,Mortágua,Crimes contra animais de companhia,…,0
5267,Mortágua,Crimes contra o Estado,…,0
5268,Alvaiázere,Crimes contra animais de companhia,…,0
5269,Alvaiázere,Crimes previstos em legislação avulsa,…,0
5270,Alvaiázere,Condução sem habilitação legal,…,0
5271,Ansião,Crimes contra animais de companhia,…,0
5272,Ansião,Crimes previstos em legislação avulsa,…,0
5273,Ansião,Condução sem habilitação legal,…,0
5274,Castanheira de Pêra,Crimes contra o Estado,…,0
5275,Castanheira de Pêra,Crimes previstos em legislação avulsa,…,0
5276,Castanheira de Pêra,Condução sem habilitação legal,…,0
5277,Figueiró dos Vinhos,Crimes contra animais de companhia,…,0
5278,Figueiró dos Vinhos,Crimes contra o Estado,…,0
5279,Viseu Dão Lafões,Condução sem habilitação legal,…,0
5280,Aguiar da Beira,Crimes contra animais de companhia,…,0
5281,Aguiar da Beira,Roubo por esticão e na via pública,…,0
5282,Aguiar da Beira,Crimes contra o Estado,…,0
5283,Castro Daire,Crimes contra animais de companhia,…,0
5284,Castro Daire,Crimes contra o Estado,…,0
5285,Mangualde,Crimes contra animais de companhia,…,0
5286,Mangualde,Roubo por esticão e na via pública,…,0
5287,Mangualde,Crimes contra o Estado,…,0
5288,Oliveira de Frades,Crimes contra animais de companhia,…,0
5289,Oliveira de Frades,Crimes contra o Estado,…,0
5290,Penalva do Castelo,Roubo por esticão e na via pública,…,0
5291,Penalva do Castelo,Furto de veículo e em veículo motorizado,…,0
5292,São Pedro do Sul,Crimes contra animais de companhia,…,0
5293,São Pedro do Sul,Crimes contra o Estado,…,0
5294,Sátão,Crimes contra animais de companhia,…,0
5295,Sátão,Furto de veículo e em veículo motorizado,…,0
5296,Sátão,Crimes previstos em legislação avulsa,…,0
5297,Sátão,Condução sem habilitação legal,…,0
5298,Vouzela,Crimes contra o Estado,…,0
5299,Vouzela,Crimes previstos em legislação avulsa,…,0
5300,Beira Baixa,Ofensa à integridade física voluntária simples,…,0
5301,Beira Baixa,Roubo por esticão e na via pública,…,0
5302,Beira Baixa,Furto de veículo e em veículo motorizado,…,0
5303,Oleiros,Crimes contra animais de companhia,…,0
5304,Oleiros,Ofensa à integridade física voluntária simples,…,0
5305,Oleiros,Furto de veículo e em veículo motorizado,…,0
5306,Oleiros,Crimes previstos em legislação avulsa,…,0
5307,Penamacor,Roubo por esticão e na via pública,…,0
5308,Penamacor,Condução sem habilitação legal,…,0
5309,Proença-a-Nova,Crimes contra animais de companhia,…,0
5310,Proença-a-Nova,Crimes contra o Estado,…,0
5311,Vila Velha de Ródão,Crimes contra animais de companhia,…,0
5312,Vila Velha de Ródão,Furto de veículo e em veículo motorizado,…,0
5313,Vila Velha de Ródão,Crimes contra o Estado,…,0
5314,Vila Velha de Ródão,Crimes previstos em legislação avulsa,…,0
5315,Vila Velha de Ródão,Condução sem habilitação legal,…,0
5316,Médio Tejo,Furto de veículo e em veículo motorizado,…,0
5317,Sertã,Roubo por esticão e na via pública,…,0
5318,Vila de Rei,Crimes contra o Estado,…,0
5319,Vila de Rei,Crimes previstos em legislação avulsa,…,0
5320,Vila de Rei,Condução sem habilitação legal,…,0
5321,Abrantes,Roubo por esticão e na via pública,…,0
5322,Alcanena,Roubo por esticão e na via pública,…,0
5323,Constância,Crimes contra animais de companhia,…,0
5324,Constância,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5325,Constância,Crimes contra o Estado,…,0
5326,Constância,Crimes previstos em legislação avulsa,…,0
5327,Constância,Condução sem habilitação legal,…,0
5328,Ferreira do Zêzere,Crimes contra animais de companhia,…,0
5329,Ferreira do Zêzere,Crimes contra o Estado,…,0
5330,Mação,Crimes contra animais de companhia,…,0
5331,Mação,Roubo por esticão e na via pública,…,0
5332,Mação,Crimes contra o Estado,…,0
5333,Mação,Condução sem habilitação legal,…,0
5334,Sardoal,Crimes contra animais de companhia,…,0
5335,Sardoal,Roubo por esticão e na via pública,…,0
5336,Sardoal,Furto de veículo e em veículo motorizado,…,0
5337,Sardoal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5338,Sardoal,Crimes contra o Estado,…,0
5339,Sardoal,Condução sem habilitação legal,…,0
5340,Beiras e Serra da Estrela,Ofensa à integridade física voluntária simples,…,0
5341,Beiras e Serra da Estrela,Furto de veículo e em veículo motorizado,…,0
5342,Beiras e Serra da Estrela,Condução sem habilitação legal,…,0
5343,Belmonte,Roubo por esticão e na via pública,…,0
5344,Almeida,Crimes contra animais de companhia,…,0
5345,Almeida,Crimes contra o Estado,…,0
5346,Celorico da Beira,Crimes contra animais de companhia,…,0
5347,Celorico da Beira,Roubo por esticão e na via pública,…,0
5348,Celorico da Beira,Crimes contra o Estado,…,0
5349,Fornos de Algodres,Crimes contra animais de companhia,…,0
5350,Fornos de Algodres,Ofensa à integridade física voluntária simples,…,0
5351,Fornos de Algodres,Furto de veículo e em veículo motorizado,…,0
5352,Fornos de Algodres,Crimes contra o Estado,…,0
5353,Gouveia,Roubo por esticão e na via pública,…,0
5354,Manteigas,Furto de veículo e em veículo motorizado,…,0
5355,Manteigas,Condução sem habilitação legal,…,0
5356,Mêda,Crimes contra animais de companhia,…,0
5357,Mêda,Ofensa à integridade física voluntária simples,…,0
5358,Mêda,Crimes contra o Estado,…,0
5359,Seia,Roubo por esticão e na via pública,…,0
5360,Alentejo Litoral,Roubo por esticão e na via pública,…,0
5361,Odemira,Roubo por esticão e na via pública,…,0
5362,Aljustrel,Crimes contra animais de companhia,…,0
5363,Aljustrel,Roubo por esticão e na via pública,…,0
5364,Aljustrel,Crimes contra o Estado,…,0
5365,Almodôvar,Roubo por esticão e na via pública,…,0
5366,Almodôvar,Furto de veículo e em veículo motorizado,…,0
5367,Alvito,Crimes contra animais de companhia,…,0
5368,Alvito,Crimes contra o Estado,…,0
5369,Barrancos,Crimes contra animais de companhia,…,0
5370,Barrancos,Crimes contra o Estado,…,0
5371,Castro Verde,Furto de veículo e em veículo motorizado,…,0
5372,Cuba,Crimes contra animais de companhia,…,0
5373,Cuba,Roubo por esticão e na via pública,…,0
5374,Cuba,Crimes contra o Estado,…,0
5375,Mértola,Roubo por esticão e na via pública,…,0
5376,Moura,Roubo por esticão e na via pública,…,0
5377,Ourique,Crimes contra animais de companhia,…,0
5378,Ourique,Crimes contra o Estado,…,0
5379,Serpa,Roubo por esticão e na via pública,…,0
5380,Vidigueira,Crimes contra animais de companhia,…,0
5381,Vidigueira,Roubo por esticão e na via pública,…,0
5382,Vidigueira,Crimes contra o Estado,…,0
5383,Lezíria do Tejo,Roubo por esticão e na via pública,…,0
5384,Chamusca,Crimes contra animais de companhia,…,0
5385,Chamusca,Crimes contra o Estado,…,0
5386,Golegã,Roubo por esticão e na via pública,…,0
5387,Rio Maior,Crimes contra animais de companhia,…,0
5388,Rio Maior,Crimes contra o Estado,…,0
5389,Alter do Chão,Crimes contra animais de companhia,…,0
5390,Alter do Chão,Roubo por esticão e na via pública,…,0
5391,Alter do Chão,Furto de veículo e em veículo motorizado,…,0
5392,Alter do Chão,Crimes contra o Estado,…,0
5393,Arronches,Crimes contra animais de companhia,…,0
5394,Arronches,Crimes previstos em legislação avulsa,…,0
5395,Campo Maior,Crimes contra animais de companhia,…,0
5396,Campo Maior,Roubo por esticão e na via pública,…,0
5397,Campo Maior,Crimes contra o Estado,…,0
5398,Castelo de Vide,Crimes contra animais de companhia,…,0
5399,Castelo de Vide,Roubo por esticão e na via pública,…,0
5400,Castelo de Vide,Furto de veículo e em veículo motorizado,…,0
5401,Castelo de Vide,Crimes contra o Estado,…,0
5402,Crato,Crimes contra animais de companhia,…,0
5403,Crato,Crimes previstos em legislação avulsa,…,0
5404,Fronteira,Furto de veículo e em veículo motorizado,…,0
5405,Fronteira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5406,Gavião,Crimes contra animais de companhia,…,0
5407,Gavião,Ofensa à integridade física voluntária simples,…,0
5408,Gavião,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5409,Gavião,Crimes contra o Estado,…,0
5410,Gavião,Condução sem habilitação legal,…,0
5411,Marvão,Ofensa à integridade física voluntária simples,…,0
5412,Marvão,Furto de veículo e em veículo motorizado,…,0
5413,Monforte,Crimes contra animais de companhia,…,0
5414,Monforte,Furto de veículo e em veículo motorizado,…,0
5415,Monforte,Crimes contra o Estado,…,0
5416,Monforte,Crimes previstos em legislação avulsa,…,0
5417,Ponte de Sor,Roubo por esticão e na via pública,…,0
5418,Portalegre,Crimes contra animais de companhia,…,0
5419,Portalegre,Crimes contra o Estado,…,0
5420,Sousel,Crimes contra animais de companhia,…,0
5421,Sousel,Crimes contra o Estado,…,0
5422,Sousel,Condução sem habilitação legal,…,0
5423,Alandroal,Crimes contra animais de companhia,…,0
5424,Alandroal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5425,Alandroal,Crimes contra o Estado,…,0
5426,Arraiolos,Roubo por esticão e na via pública,…,0
5427,Borba,Condução sem habilitação legal,…,0
5428,Estremoz,Roubo por esticão e na via pública,…,0
5429,Mora,Crimes contra animais de companhia,…,0
5430,Mora,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5431,Mora,Crimes previstos em legislação avulsa,…,0
5432,Mora,Condução sem habilitação legal,…,0
5433,Portel,Roubo por esticão e na via pública,…,0
5434,Redondo,Crimes contra animais de companhia,…,0
5435,Redondo,Roubo por esticão e na via pública,…,0
5436,Redondo,Crimes contra o Estado,…,0
5437,Redondo,Crimes previstos em legislação avulsa,…,0
5438,Redondo,Condução sem habilitação legal,…,0
5439,Reguengos de Monsaraz,Roubo por esticão e na via pública,…,0
5440,Vendas Novas,Crimes contra animais de companhia,…,0
5441,Vendas Novas,Crimes contra o Estado,…,0
5442,Viana do Alentejo,Crimes contra animais de companhia,…,0
5443,Viana do Alentejo,Roubo por esticão e na via pública,…,0
5444,Viana do Alentejo,Crimes contra o Estado,…,0
5445,Vila do Porto,Crimes contra o Estado,…,0
5446,Vila do Porto,Crimes previstos em legislação avulsa,…,0
5447,Lagoa,Crimes contra animais de companhia,…,0
5448,Lagoa,Crimes contra o Estado,…,0
5449,Nordeste,Crimes contra animais de companhia,…,0
5450,Nordeste,Crimes contra o Estado,…,0
5451,Povoação,Crimes contra animais de companhia,…,0
5452,Povoação,Crimes contra o Estado,…,0
5453,Povoação,Condução sem habilitação legal,…,0
5454,Vila Franca do Campo,Crimes contra animais de companhia,…,0
5455,Vila Franca do Campo,Roubo por esticão e na via pública,…,0
5456,Vila Franca do Campo,Crimes contra o Estado,…,0
5457,Santa Cruz da Graciosa,Crimes contra o Estado,…,0
5458,Santa Cruz da Graciosa,Crimes previstos em legislação avulsa,…,0
5459,Calheta,Crimes contra animais de companhia,…,0
5460,Calheta,Roubo por esticão e na via pública,…,0
5461,Calheta,Furto de veículo e em veículo motorizado,…,0
5462,Calheta,Crimes contra o Estado,…,0
5463,Calheta,Crimes previstos em legislação avulsa,…,0
5464,Velas,Roubo por esticão e na via pública,…,0
5465,Velas,Furto de veículo e em veículo motorizado,…,0
5466,Lajes do Pico,Crimes contra animais de companhia,…,0
5467,Lajes do Pico,Furto de veículo e em veículo motorizado,…,0
5468,Lajes do Pico,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5469,Lajes do Pico,Crimes contra o Estado,…,0
5470,Lajes do Pico,Condução sem habilitação legal,…,0
5471,Madalena,Crimes contra animais de companhia,…,0
